id,user_id,sku_id,order_id,date_id,create_time,appraise_code,appraise_name,dt
1666737708641656844,2728,13,5866,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708641656845,1826,30,5889,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708641656846,2299,25,5890,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708641656847,267,17,5902,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708641656848,31,17,5904,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708641656849,125,20,5904,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708641656850,2682,35,5905,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708641656851,453,28,5905,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708641656852,534,12,5905,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851137,657,33,5905,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708645851138,2167,5,5905,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708645851139,1519,2,5905,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708645851140,1518,31,5905,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851141,2632,33,5913,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708645851142,1511,26,5913,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851143,2631,8,5917,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851144,2345,16,5922,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708645851145,621,15,5929,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851146,882,11,5929,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851147,1377,29,5932,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851148,1495,25,5932,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851149,1946,21,5932,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708645851150,2336,2,5932,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708645851151,556,23,5937,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708645851152,2032,2,5937,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851153,661,10,5954,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708645851154,121,1,5954,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851155,1175,14,5954,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708645851156,1012,30,5954,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851157,119,9,5954,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851158,1802,17,5955,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851159,1391,10,5955,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708645851160,29,24,5955,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045441,1402,23,5955,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045442,448,3,5955,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708650045443,2651,28,5960,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708650045444,457,10,5960,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045445,839,17,5960,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045446,1644,18,5960,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708650045447,2842,34,5960,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045448,939,31,5960,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708650045449,2364,24,5961,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045450,434,22,5961,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045451,750,12,5961,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045452,2,29,5961,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708650045453,2817,35,5969,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708650045454,1889,31,5969,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708650045455,342,24,5969,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708650045456,1836,30,5969,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045457,483,2,5975,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045458,2927,22,5975,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708650045459,573,21,5975,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045460,2528,24,5975,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045461,225,1,5975,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708650045462,2358,9,5981,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708654239746,1262,23,5981,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708654239747,290,32,5981,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708654239748,2860,15,5981,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708654239749,1330,26,5984,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708725542914,2732,12,5984,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708725542915,2751,11,5984,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708725542916,233,8,5984,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708725542917,2801,9,5984,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708725542918,327,19,5990,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708725542919,2242,31,5990,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708725542920,2145,35,5990,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708725542921,576,35,5999,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708729737217,1100,30,5999,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737218,709,1,5999,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737219,1523,9,6001,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737220,1577,33,6007,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737221,387,31,6007,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737222,2241,8,6007,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708729737223,628,16,6007,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737224,492,11,6007,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737225,1480,34,6007,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708729737226,2919,2,6009,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737227,996,32,6009,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708729737228,1943,30,6009,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708729737229,1042,14,6009,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708729737230,1619,6,6013,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737231,1692,17,6013,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737232,2648,32,6013,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737233,1482,12,6013,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708729737234,1535,10,6013,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708729737235,1411,1,6015,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708729737236,511,19,6023,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931521,2032,22,6031,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708733931522,2806,2,6031,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931523,1657,15,6031,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931524,2575,34,6031,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931525,1000,24,6031,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708733931526,335,15,6033,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708733931527,392,5,6033,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708733931528,794,4,6033,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931529,1548,27,6033,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708733931530,2475,9,6042,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931531,2763,3,6042,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708733931532,2151,17,6042,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708733931533,2483,2,6066,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708733931534,1340,14,6066,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931535,1367,13,6081,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931536,1002,21,6081,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708733931537,1473,26,6081,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708733931538,2085,9,6081,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931539,2570,24,6086,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708733931540,750,22,6086,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708733931541,2830,15,6086,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708733931542,2549,11,6086,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708738125825,1535,31,6086,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708738125826,138,28,6086,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708738125827,2285,13,6086,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708738125828,1526,2,6100,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708738125829,423,14,6101,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708738125830,2195,9,6101,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708738125831,1152,19,6101,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708738125832,447,25,6101,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708738125833,2843,22,6101,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708738125834,1824,20,6101,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708738125835,1688,25,6106,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708742320130,1859,9,6110,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320131,1100,32,6110,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320132,712,23,6110,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320133,1252,31,6110,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320134,1132,2,6110,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320135,1461,14,6112,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320136,38,20,6112,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320137,2582,31,6112,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708742320138,2177,34,6112,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320139,1927,10,6112,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708742320140,884,10,6126,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320141,568,20,6126,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320142,79,25,6126,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708742320143,64,13,6126,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708742320144,284,28,6126,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708742320145,1593,15,6126,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320146,960,31,6137,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320147,1685,34,6137,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320148,1864,6,6137,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708742320149,569,9,6143,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320150,1629,2,6143,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320151,2254,13,6143,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320152,207,11,6143,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708742320153,1515,15,6146,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320154,778,34,6146,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708742320155,2614,14,6146,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320156,2239,30,6146,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320157,2664,20,6149,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708742320158,1156,4,6149,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708742320159,2867,34,6149,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708742320160,2915,25,6149,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320161,2371,2,6155,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320162,2853,35,6155,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320163,1527,9,6155,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320164,1359,18,6159,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320165,925,13,6159,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320166,1128,17,6159,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320167,1622,26,6164,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708742320168,68,19,6167,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011905,1965,1,6167,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708822011906,1008,35,6167,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011907,922,15,6167,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708822011908,1960,26,6168,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708822011909,2490,35,6168,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708822011910,2028,17,6168,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708822011911,868,20,6180,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011912,1454,10,6180,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011913,1801,1,6180,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011914,2214,21,6180,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011915,2393,3,6183,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708822011916,2148,29,6183,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011917,325,4,6189,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011918,1029,11,6189,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708822011919,1919,10,6189,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708822011920,1366,27,6198,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011921,2206,31,6198,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708822011922,2289,29,6204,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708822011923,2424,23,6204,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708826206210,1219,15,6204,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708826206211,1158,20,6219,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708826206212,1344,23,6219,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708826206213,1947,30,6219,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708826206214,1933,2,6219,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708826206215,465,3,6219,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708826206216,2155,13,6223,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708826206217,51,19,6223,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708826206218,158,18,6230,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708826206219,1554,6,6230,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708826206220,529,19,6232,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708826206221,753,7,6241,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708826206222,1304,14,6251,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708830400514,348,21,6251,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708830400515,1995,10,6251,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708830400516,525,16,6253,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708830400517,2964,33,6253,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708830400518,2920,7,6253,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708830400519,2363,1,6259,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708830400520,1300,1,6260,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708830400521,2017,10,6260,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708830400522,1118,10,6267,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708830400523,559,26,6267,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708830400524,991,28,6269,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708830400525,712,1,6269,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708830400526,505,35,6269,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708830400527,95,21,6269,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708830400528,2180,23,6269,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708830400529,370,8,6269,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708830400530,1871,34,6270,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708830400531,90,18,6270,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708834594817,2634,24,6270,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708834594818,671,23,6270,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708834594819,2229,7,6270,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708834594820,1443,10,6270,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708834594821,1326,2,6271,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708834594822,2734,22,6271,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708834594823,884,21,6271,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708834594824,2252,24,6271,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708834594825,1020,6,6271,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708834594826,1926,16,6277,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708834594827,302,21,6277,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708834594828,2496,34,6277,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708834594829,2051,11,6281,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708838789122,997,35,6281,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708838789123,2084,7,6281,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708838789124,127,16,6284,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708838789125,63,9,6284,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708838789126,1754,22,6284,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708838789127,2569,28,6284,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708838789128,797,7,6284,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708838789129,1613,35,6284,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708838789130,2386,8,6291,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708838789131,2910,33,6291,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708838789132,682,18,6291,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708838789133,1559,11,6291,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708838789134,774,35,6306,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708838789135,155,19,6306,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708838789136,748,30,6306,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708838789137,1291,9,6318,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708838789138,913,19,6318,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708838789139,112,26,6318,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708838789140,2936,25,6327,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708842983426,386,5,6327,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708842983427,907,33,6327,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708842983428,180,28,6327,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708842983429,258,3,6327,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708842983430,2895,31,6327,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708842983431,2946,30,6329,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708842983432,1636,8,6329,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708842983433,879,22,6329,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708842983434,1552,2,6329,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708842983435,1931,24,6329,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708842983436,573,2,6330,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708842983437,2642,24,6334,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708842983438,1135,8,6334,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708842983439,665,23,6334,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708842983440,1745,29,6341,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708842983441,1835,27,6341,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708842983442,980,35,6341,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708842983443,1347,32,6341,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708926869505,2108,25,6341,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708926869506,1249,11,6343,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708926869507,710,11,6344,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708926869508,1770,3,6344,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708926869509,2087,21,6344,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708926869510,398,26,6344,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708926869511,1427,29,6344,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708926869512,1565,22,6344,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708931063810,2616,25,6352,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708931063811,1927,16,6352,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708931063812,1019,22,6352,2020-06-14,2020-06-14 17:23:30,1202,中评,2020-06-14
1666737708931063813,2986,14,6352,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708931063814,2416,29,6352,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
1666737708931063815,2638,1,6353,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708931063816,2422,15,6353,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708931063817,1425,16,6353,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708931063818,1176,18,6353,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708931063819,1190,11,6353,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708931063820,2033,31,6353,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708931063821,634,29,6353,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708931063822,315,4,6353,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708931063823,920,14,6358,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708931063824,1074,6,6358,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708931063825,1288,13,6358,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708931063826,2890,31,6365,2020-06-14,2020-06-14 17:23:30,1201,好评,2020-06-14
1666737708931063827,366,8,6365,2020-06-14,2020-06-14 17:23:30,1204,自动,2020-06-14
1666737708931063828,620,2,6365,2020-06-14,2020-06-14 17:23:30,1203,差评,2020-06-14
