province_id,brand,channel,is_new,model,mid_id,operate_system,user_id,version_code,during_time,page_item,page_item_type,last_page_id,page_id,source_type,date_id,display_time,display_type,display_item,display_item_type,display_order,display_pos_id,dt
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,7712,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,query,13,sku_id,3,5,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,7712,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,recommend,20,sku_id,4,4,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,7712,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,promotion,19,sku_id,5,3,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,7712,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,query,32,sku_id,6,4,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,7712,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,query,13,sku_id,7,1,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,7712,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,promotion,13,sku_id,8,1,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,7712,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,recommend,26,sku_id,9,4,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,7712,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,recommend,29,sku_id,10,4,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,16841,21,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:58:01,promotion,3,sku_id,1,5,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,16841,21,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:58:01,promotion,27,sku_id,2,2,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,16841,21,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:58:01,recommend,12,sku_id,3,3,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,16841,21,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:58:01,query,7,sku_id,4,5,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,16841,21,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:58:01,promotion,33,sku_id,5,3,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,17843,6,sku_id,login,good_detail,promotion,2020-06-14,2020-06-14 10:58:03,query,21,sku_id,1,3,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,17843,6,sku_id,login,good_detail,promotion,2020-06-14,2020-06-14 10:58:03,query,31,sku_id,2,2,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,17843,6,sku_id,login,good_detail,promotion,2020-06-14,2020-06-14 10:58:03,promotion,24,sku_id,3,3,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,17843,6,sku_id,login,good_detail,promotion,2020-06-14,2020-06-14 10:58:03,promotion,2,sku_id,4,4,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,17843,6,sku_id,login,good_detail,promotion,2020-06-14,2020-06-14 10:58:03,promotion,31,sku_id,5,4,2020-06-14
26,iPhone,Appstore,0,iPhone Xs,mid_21411,iOS 13.2.3,666,v2.0.1,17843,6,sku_id,login,good_detail,promotion,2020-06-14,2020-06-14 10:58:03,recommend,12,sku_id,6,3,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,15814,,,,home,,2020-06-14,2020-06-14 10:57:58,activity,2,activity_id,1,1,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,15814,,,,home,,2020-06-14,2020-06-14 10:57:58,query,12,sku_id,2,2,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,15814,,,,home,,2020-06-14,2020-06-14 10:57:58,recommend,25,sku_id,3,1,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,15814,,,,home,,2020-06-14,2020-06-14 10:57:58,query,21,sku_id,4,3,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,15814,,,,home,,2020-06-14,2020-06-14 10:57:58,recommend,33,sku_id,5,4,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,15814,,,,home,,2020-06-14,2020-06-14 10:57:58,query,26,sku_id,6,2,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,15814,,,,home,,2020-06-14,2020-06-14 10:57:58,query,20,sku_id,7,3,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,15814,,,,home,,2020-06-14,2020-06-14 10:57:58,recommend,20,sku_id,8,3,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,15814,,,,home,,2020-06-14,2020-06-14 10:57:58,promotion,23,sku_id,9,1,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,2928,26,sku_id,orders_unpaid,good_detail,recommend,2020-06-14,2020-06-14 10:58:01,promotion,17,sku_id,1,4,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,2928,26,sku_id,orders_unpaid,good_detail,recommend,2020-06-14,2020-06-14 10:58:01,promotion,32,sku_id,2,4,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,2928,26,sku_id,orders_unpaid,good_detail,recommend,2020-06-14,2020-06-14 10:58:01,query,25,sku_id,3,4,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,2928,26,sku_id,orders_unpaid,good_detail,recommend,2020-06-14,2020-06-14 10:58:01,recommend,27,sku_id,4,1,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,17666,33,sku_id,good_detail,good_spec,query,2020-06-14,2020-06-14 10:58:02,query,21,sku_id,1,4,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,17666,33,sku_id,good_detail,good_spec,query,2020-06-14,2020-06-14 10:58:02,promotion,16,sku_id,2,4,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,17666,33,sku_id,good_detail,good_spec,query,2020-06-14,2020-06-14 10:58:02,recommend,28,sku_id,3,3,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,17666,33,sku_id,good_detail,good_spec,query,2020-06-14,2020-06-14 10:58:02,query,3,sku_id,4,4,2020-06-14
1,Huawei,oppo,1,Huawei Mate 30,mid_56429,Android 11.0,880,v2.1.134,17666,33,sku_id,good_detail,good_spec,query,2020-06-14,2020-06-14 10:58:02,recommend,7,sku_id,5,4,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_480813,Android 11.0,982,v2.1.134,5266,,,,home,,2020-06-14,2020-06-14 10:57:58,activity,1,activity_id,1,1,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_480813,Android 11.0,982,v2.1.134,5266,,,,home,,2020-06-14,2020-06-14 10:57:58,recommend,6,sku_id,2,4,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_480813,Android 11.0,982,v2.1.134,5266,,,,home,,2020-06-14,2020-06-14 10:57:58,promotion,19,sku_id,3,3,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_480813,Android 11.0,982,v2.1.134,5266,,,,home,,2020-06-14,2020-06-14 10:57:58,recommend,31,sku_id,4,4,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_480813,Android 11.0,982,v2.1.134,5266,,,,home,,2020-06-14,2020-06-14 10:57:58,query,26,sku_id,5,3,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_480813,Android 11.0,982,v2.1.134,5266,,,,home,,2020-06-14,2020-06-14 10:57:58,query,1,sku_id,6,3,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_480813,Android 11.0,982,v2.1.134,5266,,,,home,,2020-06-14,2020-06-14 10:57:58,query,21,sku_id,7,1,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_480813,Android 11.0,982,v2.1.134,5266,,,,home,,2020-06-14,2020-06-14 10:57:58,promotion,19,sku_id,8,5,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_480813,Android 11.0,982,v2.1.134,5266,,,,home,,2020-06-14,2020-06-14 10:57:58,query,28,sku_id,9,3,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,2295,,,,home,,2020-06-14,2020-06-14 10:57:58,activity,2,activity_id,1,1,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,2295,,,,home,,2020-06-14,2020-06-14 10:57:58,query,30,sku_id,2,5,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,2295,,,,home,,2020-06-14,2020-06-14 10:57:58,promotion,28,sku_id,3,5,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,2295,,,,home,,2020-06-14,2020-06-14 10:57:58,query,20,sku_id,4,4,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,2295,,,,home,,2020-06-14,2020-06-14 10:57:58,query,7,sku_id,5,2,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,2295,,,,home,,2020-06-14,2020-06-14 10:57:58,query,13,sku_id,6,1,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,2295,,,,home,,2020-06-14,2020-06-14 10:57:58,query,5,sku_id,7,2,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,19412,小米,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,recommend,16,sku_id,1,2,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,19412,小米,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,query,26,sku_id,2,2,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,19412,小米,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,query,19,sku_id,3,1,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,19412,小米,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,query,30,sku_id,4,2,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,19412,小米,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,promotion,33,sku_id,5,2,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,19412,小米,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:00,query,32,sku_id,6,4,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,2,sku_id,1,2,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,query,5,sku_id,2,2,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,31,sku_id,3,5,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,query,23,sku_id,4,4,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,query,22,sku_id,5,3,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,20,sku_id,6,4,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,query,35,sku_id,7,4,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,22,sku_id,8,5,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,17,sku_id,9,5,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,18135,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,20,sku_id,10,4,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,query,22,sku_id,1,4,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,query,14,sku_id,2,1,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,promotion,30,sku_id,3,5,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,query,10,sku_id,4,1,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,promotion,34,sku_id,5,5,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,query,16,sku_id,6,2,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,query,21,sku_id,7,1,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,promotion,2,sku_id,8,5,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,query,31,sku_id,9,5,2020-06-14
1,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_72753,Android 11.0,937,v2.1.134,9110,11,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:04,query,6,sku_id,10,1,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,9986,,,,home,,2020-06-14,2020-06-14 10:57:59,activity,2,activity_id,1,3,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,9986,,,,home,,2020-06-14,2020-06-14 10:57:59,activity,2,activity_id,2,3,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,9986,,,,home,,2020-06-14,2020-06-14 10:57:59,query,23,sku_id,3,4,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,9986,,,,home,,2020-06-14,2020-06-14 10:57:59,query,21,sku_id,4,2,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,9986,,,,home,,2020-06-14,2020-06-14 10:57:59,query,30,sku_id,5,1,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,9986,,,,home,,2020-06-14,2020-06-14 10:57:59,query,21,sku_id,6,3,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,9986,,,,home,,2020-06-14,2020-06-14 10:57:59,promotion,7,sku_id,7,4,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,9986,,,,home,,2020-06-14,2020-06-14 10:57:59,query,30,sku_id,8,2,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,14247,苹果手机,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:00,promotion,1,sku_id,1,1,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,14247,苹果手机,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:00,query,31,sku_id,2,3,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,14247,苹果手机,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:00,query,25,sku_id,3,1,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,14247,苹果手机,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:00,query,31,sku_id,4,3,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,14247,苹果手机,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:00,query,33,sku_id,5,1,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,14247,苹果手机,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:00,recommend,35,sku_id,6,3,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,14247,苹果手机,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:00,promotion,13,sku_id,7,5,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,14247,苹果手机,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:00,promotion,11,sku_id,8,2,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,2878,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,33,sku_id,1,5,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,2878,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,25,sku_id,2,5,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,2878,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,query,5,sku_id,3,1,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,2878,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,query,35,sku_id,4,3,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,2878,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,query,32,sku_id,5,5,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,2878,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,6,sku_id,6,4,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,2878,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,query,18,sku_id,7,3,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,2878,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,promotion,27,sku_id,8,2,2020-06-14
26,iPhone,Appstore,1,iPhone X,mid_120670,iOS 13.2.9,923,v2.1.134,2878,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:01,query,28,sku_id,9,3,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,activity,1,activity_id,1,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,query,11,sku_id,2,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,query,31,sku_id,3,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,query,27,sku_id,4,4,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,promotion,22,sku_id,5,3,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,query,26,sku_id,6,4,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,promotion,16,sku_id,7,2,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,recommend,25,sku_id,8,3,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,query,9,sku_id,9,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14034,,,,home,,2020-06-14,2020-06-14 10:57:59,recommend,9,sku_id,10,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,15882,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:01,query,32,sku_id,1,3,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,15882,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:01,recommend,25,sku_id,2,5,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,15882,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:01,promotion,2,sku_id,3,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,15882,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:01,recommend,35,sku_id,4,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,15882,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:01,promotion,27,sku_id,5,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,15882,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:01,promotion,14,sku_id,6,4,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,15882,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:01,promotion,20,sku_id,7,3,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,15882,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:01,query,20,sku_id,8,5,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14692,13,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:02,query,23,sku_id,1,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14692,13,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:02,query,14,sku_id,2,3,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14692,13,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:02,query,18,sku_id,3,5,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14692,13,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:02,recommend,1,sku_id,4,5,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14692,13,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:02,recommend,7,sku_id,5,3,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14692,13,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:02,promotion,4,sku_id,6,3,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14692,13,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:02,query,19,sku_id,7,2,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,14692,13,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:02,query,12,sku_id,8,1,2020-06-14
6,iPhone,Appstore,0,iPhone Xs Max,mid_432871,iOS 13.2.9,557,v2.1.134,5857,16,sku_id,register,good_detail,recommend,2020-06-14,2020-06-14 10:58:05,query,32,sku_id,1,5,2020-06-14
