id,user_id,sku_id,date_id,create_time,source_id,source_type_code,source_type_name,sku_num,dt
31630,505,6,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31631,505,1,2020-06-13,2020-06-13 11:08:13,1,2404,促销活动,2,2020-06-13
31632,505,20,2020-06-13,2020-06-13 11:08:13,,2403,智能推荐,3,2020-06-13
31633,505,35,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31634,521,12,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31635,521,31,2020-06-13,2020-06-13 11:08:13,,2403,智能推荐,1,2020-06-13
31636,521,28,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31637,521,24,2020-06-13,2020-06-13 11:08:13,32,2402,商品推广,1,2020-06-13
31638,521,4,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31639,521,19,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31640,521,32,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31641,545,30,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31642,545,32,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31643,550,16,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31644,561,1,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31645,561,35,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,4,2020-06-13
31646,561,17,2020-06-13,2020-06-13 11:08:13,11,2402,商品推广,1,2020-06-13
31647,561,30,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31648,561,25,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,4,2020-06-13
31649,564,20,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31650,571,14,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,4,2020-06-13
31651,571,30,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,5,2020-06-13
31652,571,12,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31653,577,34,2020-06-13,2020-06-13 11:08:13,,2403,智能推荐,4,2020-06-13
31654,577,9,2020-06-13,2020-06-13 11:08:13,94,2402,商品推广,3,2020-06-13
31655,577,17,2020-06-13,2020-06-13 11:08:13,77,2402,商品推广,2,2020-06-13
31656,577,35,2020-06-13,2020-06-13 11:08:13,2,2404,促销活动,3,2020-06-13
31657,577,10,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31658,577,31,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31659,577,24,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,5,2020-06-13
31660,578,10,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31661,578,26,2020-06-13,2020-06-13 11:08:13,2,2404,促销活动,3,2020-06-13
31662,578,34,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31663,630,11,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31664,630,10,2020-06-13,2020-06-13 11:08:13,1,2404,促销活动,1,2020-06-13
31665,630,19,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31666,630,35,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31667,651,25,2020-06-13,2020-06-13 11:08:13,2,2404,促销活动,3,2020-06-13
31668,651,35,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31669,653,34,2020-06-13,2020-06-13 11:08:13,68,2402,商品推广,7,2020-06-13
31670,653,9,2020-06-13,2020-06-13 11:08:13,81,2402,商品推广,3,2020-06-13
31671,653,24,2020-06-13,2020-06-13 11:08:13,58,2402,商品推广,3,2020-06-13
31672,653,12,2020-06-13,2020-06-13 11:08:13,50,2402,商品推广,1,2020-06-13
31673,653,1,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,4,2020-06-13
31674,653,15,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31675,666,14,2020-06-13,2020-06-13 11:08:13,,2403,智能推荐,2,2020-06-13
31676,666,2,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31677,666,5,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31678,666,13,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31679,678,17,2020-06-13,2020-06-13 11:08:13,1,2404,促销活动,1,2020-06-13
31680,678,23,2020-06-13,2020-06-13 11:08:13,1,2404,促销活动,1,2020-06-13
31681,692,13,2020-06-13,2020-06-13 11:08:13,24,2402,商品推广,2,2020-06-13
31682,692,10,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31683,692,15,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31684,700,3,2020-06-13,2020-06-13 11:08:13,,2403,智能推荐,2,2020-06-13
31685,700,15,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31686,700,9,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31687,700,7,2020-06-13,2020-06-13 11:08:13,79,2402,商品推广,2,2020-06-13
31688,700,32,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31689,709,2,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31690,723,28,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31691,723,1,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31692,723,10,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31693,723,35,2020-06-13,2020-06-13 11:08:13,47,2402,商品推广,2,2020-06-13
31694,723,21,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31695,723,23,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31696,723,17,2020-06-13,2020-06-13 11:08:13,33,2402,商品推广,2,2020-06-13
31697,723,8,2020-06-13,2020-06-13 11:08:13,80,2402,商品推广,2,2020-06-13
31698,730,26,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31699,730,29,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31700,730,17,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31701,730,14,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31702,730,7,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31703,730,5,2020-06-13,2020-06-13 11:08:13,34,2402,商品推广,2,2020-06-13
31704,730,16,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31705,734,34,2020-06-13,2020-06-13 11:08:13,,2403,智能推荐,3,2020-06-13
31706,748,30,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,6,2020-06-13
31707,748,26,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,4,2020-06-13
31708,748,28,2020-06-13,2020-06-13 11:08:13,65,2402,商品推广,5,2020-06-13
31709,748,24,2020-06-13,2020-06-13 11:08:13,,2403,智能推荐,3,2020-06-13
31710,748,14,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31711,750,21,2020-06-13,2020-06-13 11:08:13,54,2402,商品推广,1,2020-06-13
31712,750,8,2020-06-13,2020-06-13 11:08:13,2,2404,促销活动,3,2020-06-13
31713,750,4,2020-06-13,2020-06-13 11:08:13,80,2402,商品推广,2,2020-06-13
31714,753,26,2020-06-13,2020-06-13 11:08:13,2,2404,促销活动,3,2020-06-13
31715,753,23,2020-06-13,2020-06-13 11:08:13,,2403,智能推荐,2,2020-06-13
31716,753,27,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31717,753,29,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31718,753,3,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31719,768,24,2020-06-13,2020-06-13 11:08:13,12,2402,商品推广,3,2020-06-13
31720,773,31,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31721,773,23,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,2,2020-06-13
31722,773,28,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31723,773,8,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31724,773,2,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31725,773,24,2020-06-13,2020-06-13 11:08:13,42,2402,商品推广,2,2020-06-13
31726,787,15,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31727,787,23,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31728,787,7,2020-06-13,2020-06-13 11:08:13,86,2402,商品推广,1,2020-06-13
31729,792,27,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,5,2020-06-13
31730,792,31,2020-06-13,2020-06-13 11:08:13,46,2402,商品推广,3,2020-06-13
31731,792,6,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,3,2020-06-13
31732,792,10,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,1,2020-06-13
31733,792,32,2020-06-13,2020-06-13 11:08:13,67,2402,商品推广,2,2020-06-13
31734,800,15,2020-06-13,2020-06-13 11:08:13,79,2402,商品推广,2,2020-06-13
31735,800,28,2020-06-13,2020-06-13 11:08:13,,2401,用户查询,5,2020-06-13
39291,1,30,2020-06-14,2020-06-14 17:23:04,45,2402,商品推广,2,2020-06-14
39292,1,17,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39293,1,3,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
31736,1,28,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39294,1,14,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39295,3,16,2020-06-14,2020-06-14 17:23:04,12,2402,商品推广,1,2020-06-14
39296,3,1,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39297,7,10,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39298,7,6,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39299,7,22,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39300,7,35,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,3,2020-06-14
39301,7,18,2020-06-14,2020-06-14 17:23:04,96,2402,商品推广,2,2020-06-14
39302,23,11,2020-06-14,2020-06-14 17:23:04,47,2402,商品推广,1,2020-06-14
39303,27,14,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,2,2020-06-14
39304,27,34,2020-06-14,2020-06-14 17:23:04,28,2402,商品推广,2,2020-06-14
39305,39,17,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39306,39,14,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39307,39,15,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39308,39,27,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39309,39,16,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,3,2020-06-14
39310,39,5,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39311,39,26,2020-06-14,2020-06-14 17:23:04,2,2404,促销活动,1,2020-06-14
39312,57,11,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39313,57,7,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39314,57,13,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39315,57,26,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39316,57,34,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,2,2020-06-14
39317,57,21,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
33818,65,9,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,1,2020-06-14
39318,65,4,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39319,65,14,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39320,65,35,2020-06-14,2020-06-14 17:23:04,36,2402,商品推广,3,2020-06-14
39321,73,18,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39322,73,26,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
39323,81,26,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,3,2020-06-14
39324,81,20,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39325,81,13,2020-06-14,2020-06-14 17:23:04,13,2402,商品推广,1,2020-06-14
39326,81,30,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39327,81,12,2020-06-14,2020-06-14 17:23:04,11,2402,商品推广,1,2020-06-14
39328,81,5,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39329,82,17,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39330,82,28,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39331,84,5,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39332,84,19,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,2,2020-06-14
39333,84,32,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39334,84,10,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39335,84,35,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
31172,84,28,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39336,84,11,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,1,2020-06-14
39337,84,14,2020-06-14,2020-06-14 17:23:04,42,2402,商品推广,2,2020-06-14
39338,93,34,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39339,93,19,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39340,93,30,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39341,93,12,2020-06-14,2020-06-14 17:23:04,32,2402,商品推广,2,2020-06-14
39342,93,8,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39343,93,18,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
39344,93,33,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39345,93,17,2020-06-14,2020-06-14 17:23:04,77,2402,商品推广,1,2020-06-14
39346,95,28,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39347,95,8,2020-06-14,2020-06-14 17:23:04,84,2402,商品推广,2,2020-06-14
39348,95,24,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39349,95,2,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39350,95,33,2020-06-14,2020-06-14 17:23:04,14,2402,商品推广,2,2020-06-14
39351,95,23,2020-06-14,2020-06-14 17:23:04,60,2402,商品推广,1,2020-06-14
39352,95,21,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39353,95,29,2020-06-14,2020-06-14 17:23:04,86,2402,商品推广,3,2020-06-14
39354,97,35,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39355,97,19,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39356,97,10,2020-06-14,2020-06-14 17:23:04,70,2402,商品推广,1,2020-06-14
32129,97,3,2020-06-14,2020-06-14 17:23:04,2,2404,促销活动,3,2020-06-14
39357,97,20,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,1,2020-06-14
39358,97,1,2020-06-14,2020-06-14 17:23:04,93,2402,商品推广,1,2020-06-14
39359,97,22,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39360,97,9,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39361,102,7,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
39362,102,3,2020-06-14,2020-06-14 17:23:04,74,2402,商品推广,2,2020-06-14
39363,102,23,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39364,102,14,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39365,102,13,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39366,102,34,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39367,102,27,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
33156,102,1,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39368,109,16,2020-06-14,2020-06-14 17:23:04,18,2402,商品推广,3,2020-06-14
31771,109,11,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39369,109,8,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39370,109,30,2020-06-14,2020-06-14 17:23:04,15,2402,商品推广,3,2020-06-14
39371,109,18,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,3,2020-06-14
39372,116,23,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,1,2020-06-14
39373,116,14,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39374,116,1,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39375,116,4,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39376,119,18,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39377,119,3,2020-06-14,2020-06-14 17:23:04,49,2402,商品推广,2,2020-06-14
39378,119,13,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
32609,119,14,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39379,119,17,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39380,119,20,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39381,129,33,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39382,129,16,2020-06-14,2020-06-14 17:23:04,33,2402,商品推广,1,2020-06-14
39383,129,27,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39384,129,26,2020-06-14,2020-06-14 17:23:04,11,2402,商品推广,3,2020-06-14
39385,129,25,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39386,129,12,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39387,129,14,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39388,129,24,2020-06-14,2020-06-14 17:23:04,21,2402,商品推广,3,2020-06-14
39389,137,8,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39390,137,7,2020-06-14,2020-06-14 17:23:04,33,2402,商品推广,2,2020-06-14
37186,137,1,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,1,2020-06-14
36333,137,27,2020-06-14,2020-06-14 17:23:04,62,2402,商品推广,3,2020-06-14
39391,137,17,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39392,137,26,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39393,137,23,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39394,137,32,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39395,140,8,2020-06-14,2020-06-14 17:23:04,36,2402,商品推广,1,2020-06-14
34625,140,13,2020-06-14,2020-06-14 17:23:04,2,2404,促销活动,3,2020-06-14
39396,140,19,2020-06-14,2020-06-14 17:23:04,85,2402,商品推广,1,2020-06-14
39397,140,34,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39398,140,28,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
39399,142,33,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
38292,142,30,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39400,142,4,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
38296,142,35,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
31050,142,2,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,2,2020-06-14
39401,145,10,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39402,145,32,2020-06-14,2020-06-14 17:23:04,67,2402,商品推广,1,2020-06-14
39403,145,7,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39404,145,4,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
39405,152,24,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,1,2020-06-14
39406,156,34,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39407,156,8,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39408,156,10,2020-06-14,2020-06-14 17:23:04,2,2404,促销活动,3,2020-06-14
39409,156,23,2020-06-14,2020-06-14 17:23:04,34,2402,商品推广,2,2020-06-14
39410,156,5,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
39411,156,19,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
33867,157,1,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39412,157,23,2020-06-14,2020-06-14 17:23:04,56,2402,商品推广,3,2020-06-14
33865,157,17,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
33869,157,32,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,1,2020-06-14
39413,157,29,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39414,157,33,2020-06-14,2020-06-14 17:23:04,54,2402,商品推广,3,2020-06-14
39415,157,30,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
39416,157,24,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39417,161,13,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39418,161,34,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39419,161,17,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39420,161,20,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39421,165,25,2020-06-14,2020-06-14 17:23:04,40,2402,商品推广,3,2020-06-14
31791,167,16,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,1,2020-06-14
39422,167,3,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
31483,167,33,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39423,182,21,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,3,2020-06-14
39424,182,35,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39425,182,12,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
31215,197,12,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
36368,235,16,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39426,235,6,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,1,2020-06-14
36367,235,4,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39427,235,14,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39428,236,3,2020-06-14,2020-06-14 17:23:04,98,2402,商品推广,1,2020-06-14
39429,236,25,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39430,248,15,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39431,248,17,2020-06-14,2020-06-14 17:23:04,47,2402,商品推广,1,2020-06-14
39432,248,10,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39433,261,34,2020-06-14,2020-06-14 17:23:04,95,2402,商品推广,1,2020-06-14
39434,261,12,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39435,261,33,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,2,2020-06-14
39436,264,30,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39437,272,17,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39438,272,22,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39439,272,35,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39440,272,27,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39441,272,31,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,2,2020-06-14
34708,283,18,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39442,283,19,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39443,283,9,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39444,283,7,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,1,2020-06-14
34707,283,2,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39445,291,11,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39446,291,20,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39447,291,5,2020-06-14,2020-06-14 17:23:04,21,2402,商品推广,1,2020-06-14
33937,291,34,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39448,291,1,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39449,291,35,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39450,291,24,2020-06-14,2020-06-14 17:23:04,30,2402,商品推广,2,2020-06-14
39451,306,5,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,3,2020-06-14
39452,306,27,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
39453,312,25,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39454,312,35,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39455,312,11,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39456,312,13,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39457,322,33,2020-06-14,2020-06-14 17:23:04,63,2402,商品推广,2,2020-06-14
39458,322,5,2020-06-14,2020-06-14 17:23:04,56,2402,商品推广,2,2020-06-14
39459,322,30,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39460,324,3,2020-06-14,2020-06-14 17:23:04,60,2402,商品推广,1,2020-06-14
39461,324,17,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,1,2020-06-14
39462,324,30,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39463,324,10,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39464,324,2,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39465,345,22,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39466,345,16,2020-06-14,2020-06-14 17:23:04,15,2402,商品推广,2,2020-06-14
39467,345,21,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,1,2020-06-14
